mc_n,mDOS_n,tau_eff_n,n_i_n,eta_F_n,E_g_n,mDOS_min_n,kappa_L_300_n,Cp_n,rho_n,epsilon_n,mc_p,mDOS_p,tau_eff_p,n_i_p,eta_F_p,E_g_p,mDOS_min_p,kappa_L_300_p,Cp_p,rho_p,epsilon_p,a,h,R,T_h,eta
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.5,4.5,0.095,711,0.292667319
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.55,1.88,28.76272074,3.18e+18,-0.107406211,0.3962,4.1,8.0,255,10300,20.88,2.5,4.5,0.095,711,1.517090177
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.5,4.5,0.095,711,6.404462525
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.5,4.5,0.095,711,3.635046597
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.5,4.5,0.095,711,0.28003101
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.5,4.5,0.095,711,8.25433238
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.5,4.5,0.095,711,8.174924617
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.5,4.5,0.095,711,0.784266034
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.5,4.5,0.095,711,5.463041056
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.55,1.88,28.76272074,3.18e+18,-0.107406211,0.3962,4.1,8.0,255,10300,20.88,2.5,4.5,0.095,711,0.581824025
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.5,4.5,0.095,711,3.021192881
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.5,4.5,0.095,711,1.8889183
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.5,4.5,0.095,711,0.163896284
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.5,4.5,0.095,711,3.845756435
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.5,4.5,0.095,711,3.585774657
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.5,4.5,0.095,711,0.455378879
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.5,4.5,0.095,711,2.477155142
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.55,1.88,28.76272074,3.18e+18,-0.107406211,0.3962,4.1,8.0,255,10300,20.88,2.5,4.5,0.095,711,0.954732994
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.5,4.5,0.095,711,3.545930152
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.5,4.5,0.095,711,2.248707105
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.5,4.5,0.095,711,0.218462298
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.5,4.5,0.095,711,4.395572408
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.5,4.5,0.095,711,4.249904547
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.5,4.5,0.095,711,0.585747356
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.5,4.5,0.095,711,3.044797544
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.55,1.88,28.76272074,3.18e+18,-0.107406211,0.3962,4.1,8.0,255,10300,20.88,2.5,4.5,0.095,711,0.897848384
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.5,4.5,0.095,711,4.049166385
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.5,4.5,0.095,711,2.536914246
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.5,4.5,0.095,711,0.199612624
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.5,4.5,0.095,711,5.035951844
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.5,4.5,0.095,711,4.737746735
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.5,4.5,0.095,711,0.556644733
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.5,4.5,0.095,711,3.413223479
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.44,7.8,23.23330744,2.32e+17,-0.2,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,0.010673668
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.44,7.8,8.28179336,4.25e+20,0.0,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,4.501333914
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.55,1.88,13.12581983,4.66e+19,-0.03580207,0.3962,4.1,8.0,255,10300,20.88,1.75,2.8,0.135,732,4.711859871
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,2.675928386
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,4.775017439
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,1.75,2.8,0.135,732,4.244892238
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,1.862909066
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,2.451667029
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,1.75,2.8,0.135,732,4.049754521
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,0.25887046
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,2.944135977
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,1.75,2.8,0.135,732,5.462913189
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,2.20771538
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,2.536902142
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,1.75,2.8,0.135,732,5.552203841
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,0.893148799
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,4.523276727
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,1.75,2.8,0.135,732,2.243140697
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.93,3.33,24.0747321,2.38e+18,-0.10695375,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,1.58906784
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,4.146710499
1.42,4.31,20.20230919,4.4e+19,-0.04,1.1474,7.8,11.5,175,9540,17.51,1.15,4.49,9.568679779,4.63e+19,-0.04,0.5149,1.94,10.0,320,7620,20.9,1.75,2.8,0.135,732,4.522252191
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.44,7.8,23.23330744,2.32e+17,-0.2,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,0.010007046
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.44,7.8,8.28179336,4.25e+20,0.0,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,4.038454129
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.55,1.88,13.12581983,4.66e+19,-0.03580207,0.3962,4.1,8.0,255,10300,20.88,1.75,2.8,0.135,732,4.258293934
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,2.471169855
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,4.227809314
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,1.75,2.8,0.135,732,3.856912171
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,1.666295222
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,2.147490075
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,1.75,2.8,0.135,732,3.627702171
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,0.244194707
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,2.662574967
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,1.75,2.8,0.135,732,4.966284015
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,1.94924899
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,2.199022732
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,1.75,2.8,0.135,732,4.917849136
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,0.829348371
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,4.021212175
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,1.75,2.8,0.135,732,2.069571393
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.93,3.33,24.0747321,2.38e+18,-0.10695375,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,1.406226929
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,3.655596035
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.15,4.49,9.568679779,4.63e+19,-0.04,0.5149,1.94,10.0,320,7620,20.9,1.75,2.8,0.135,732,4.115337138
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.44,7.8,23.23330744,2.32e+17,-0.2,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,0.004988281
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.44,7.8,8.28179336,4.25e+20,0.0,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,1.687882206
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.55,1.88,13.12581983,4.66e+19,-0.03580207,0.3962,4.1,8.0,255,10300,20.88,1.75,2.8,0.135,732,1.92192752
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,1.27810682
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,1.53647661
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,1.75,2.8,0.135,732,1.854310709
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,0.525293043
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,0.525590075
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,1.75,2.8,0.135,732,1.439783823
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,0.118556678
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,1.115288197
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,1.75,2.8,0.135,732,2.448747697
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,0.515321398
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,0.455002156
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,1.75,2.8,0.135,732,1.872205074
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,0.415317902
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,1.507293856
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,1.75,2.8,0.135,732,0.994101492
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.93,3.33,24.0747321,2.38e+18,-0.10695375,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,0.370307632
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,1.199552864
0.93,4.1,11.94596239,4.72e+20,0.12,0.3962,1.88,8.0,255,10300,20.88,1.15,4.49,9.568679779,4.63e+19,-0.04,0.5149,1.94,10.0,320,7620,20.9,1.75,2.8,0.135,732,1.982515097
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.44,7.8,23.23330744,2.32e+17,-0.2,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,0.013258182
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.44,7.8,8.28179336,4.25e+20,0.0,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,4.848376751
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.55,1.88,13.12581983,4.66e+19,-0.03580207,0.3962,4.1,8.0,255,10300,20.88,1.75,2.8,0.135,732,5.221166306
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,3.232896105
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,1.75,2.8,0.135,732,5.255236804
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,1.75,2.8,0.135,732,4.436339125
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,1.817724834
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,1.75,2.8,0.135,732,2.533071418
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,1.75,2.8,0.135,732,4.345564854
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,0.294315033
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,1.75,2.8,0.135,732,3.023461006
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,1.75,2.8,0.135,732,6.383717631
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,2.25829483
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,1.75,2.8,0.135,732,2.685850709
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,1.75,2.8,0.135,732,6.522749193
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,1.090039617
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,1.75,2.8,0.135,732,4.933141243
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,1.75,2.8,0.135,732,2.405089347
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.93,3.33,24.0747321,2.38e+18,-0.10695375,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,1.778989842
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,1.75,2.8,0.135,732,4.542798144
1.33,3.64,7.517427517,3.43e+19,-0.04,1.0083,5.79,6.8,275,8430,22.66,1.15,4.49,9.568679779,4.63e+19,-0.04,0.5149,1.94,10.0,320,7620,20.9,1.75,2.8,0.135,732,5.023811495
0.33,0.92,42.27364096,6.24e+18,0.0,0.533872924,5.07,17.5,315,8450,48.659,1.44,7.8,23.23330744,2.32e+17,-0.2,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,0.007052073
0.33,0.92,42.27364096,6.24e+18,0.0,0.533872924,5.07,17.5,315,8450,48.659,1.44,7.8,8.28179336,4.25e+20,0.0,1.1474,4.31,11.5,175,9540,17.51,1.75,2.8,0.135,732,3.329243181
